t0,t1,x,y,rx_from_center,ry_from_center,r_from_center_px,theta_deg,dx,dy,speed_px,radial_component,radiality,radial_aligned,direction_label,sector,corr
330,345,270,200,35.0,68.0,76.47875521999558,62.76485330069748,6,4,7.211102550927978,6.302403832456465,0.8739861606385593,True,outward,right_lower,0.6392530202865601
330,345,380,220,145.0,88.0,169.61426826773743,31.253419279169655,2,6,6.324555320336759,4.822707478292927,0.7625370060066351,True,outward,right_lower,0.7221128940582275
345,360,300,60,65.0,-72.0,97.0,-47.92497794915637,-1,5,5.0990195135927845,-4.381443298969073,0.8592717261209095,True,inward,right_upper,0.72185879945755
345,360,210,80,-25.0,-52.0,57.697486947006624,-115.6768156818382,-4,-3,5.0,4.43693501304707,0.887387002609414,True,outward,left_upper,0.7258052229881287
345,360,240,110,5.0,-22.0,22.561028345356956,-77.19573393471325,-2,6,6.324555320336759,-6.294039341926695,0.9951750001597837,True,inward,right_middle,0.5831749439239502
345,360,250,120,15.0,-12.0,19.209372712298546,-38.65980825409009,8,-4,8.94427190999916,8.74573066576194,0.9778024140774094,True,outward,right_middle,0.7075161933898926
345,360,250,140,15.0,8.0,17.0,28.072486935852957,3,5,5.830951894845301,5.0,0.8574929257125441,True,outward,right_middle,0.7020319104194641
360,375,240,60,5.0,-72.0,72.17340230306452,-86.02750405924934,-2,-8,8.246211251235321,7.84222417038482,0.95100937041966,True,outward,right_upper,0.7100438475608826
360,375,230,110,-5.0,-22.0,22.561028345356956,-102.80426606528675,-5,-8,9.433981132056603,8.90916836427652,0.9443699578752841,True,outward,left_middle,0.768076479434967
375,390,190,20,-45.0,-112.0,120.70211265756701,-111.8895567699047,3,5,5.830951894845301,-5.757977094996848,0.9874849250749326,True,inward,left_upper,0.6903232932090759
375,390,270,20,35.0,-112.0,117.34138229968147,-72.64597536373867,-5,5,7.0710678118654755,-6.263774855854883,0.8858315352801553,True,inward,right_upper,0.6072961688041687
375,390,220,50,-15.0,-82.0,83.3606621854697,-100.3663226034505,-2,-3,3.605551275463989,3.3109141981852988,0.9182823777091412,True,outward,left_upper,0.6356585621833801
375,390,230,60,-5.0,-72.0,72.17340230306452,-93.97249594075066,5,-8,9.433981132056603,7.634391374349886,0.8092438671949721,True,outward,left_upper,0.6403801441192627
375,390,210,70,-25.0,-62.0,66.85057965343307,-111.96056402009647,0,7,7.0,-6.4920903042268865,0.9274414720324123,True,inward,left_upper,0.6276898384094238
375,390,230,150,-5.0,18.0,18.681541692269406,105.52411099675426,-1,3,3.1622776601683795,3.1581975926759163,0.9987097693716604,True,outward,left_middle,0.7512787580490112
375,390,430,150,195.0,18.0,195.82900704441107,5.2738959573517645,-3,-3,4.242640687119285,-3.2630508097050424,0.7691084516328968,True,inward,right_middle,0.6850130558013916
375,390,240,210,5.0,78.0,78.16009211867653,86.33221194446858,0,-8,8.0,-7.983613927329211,0.9979517409161514,True,inward,right_lower,0.552229106426239
390,405,220,40,-15.0,-92.0,93.2148056909416,-99.26022153117148,-1,-7,7.0710678118654755,7.069692363946429,0.9998054822898547,True,outward,left_upper,0.7456031441688538
390,405,210,80,-25.0,-52.0,57.697486947006624,-115.6768156818382,7,8,10.63014581273465,-10.243080440276636,0.9635879526700076,True,inward,left_upper,0.7649503350257874
390,405,320,100,85.0,-32.0,90.82400563727631,-20.62987994612618,-2,0,2.0,-1.8717518436582585,0.9358759218291293,True,inward,right_middle,0.7183871269226074
390,405,230,110,-5.0,-22.0,22.561028345356956,-102.80426606528675,-5,-7,8.602325267042627,7.934035508485059,0.9223128935710057,True,outward,left_middle,0.7267615795135498
390,405,240,110,5.0,-22.0,22.561028345356956,-77.19573393471325,1,-8,8.06225774829855,8.022683949920646,0.9950914744215099,True,outward,right_middle,0.6673510074615479
390,405,330,110,95.0,-22.0,97.51410154434076,-13.03865658302297,-2,-1,2.23606797749979,-1.7228277483909187,0.7704719917849996,True,inward,right_middle,0.6536892056465149
390,405,260,120,25.0,-12.0,27.730849247724095,-25.641005824305285,5,-2,5.385164807134504,5.37307742251091,0.9977554290246456,True,outward,right_middle,0.6466982960700989
390,405,260,130,25.0,-2.0,25.079872407968907,-4.573921259900861,6,4,7.211102550927978,5.661910782085189,0.7851657554580987,True,outward,right_middle,0.7139194011688232
390,405,210,150,-25.0,18.0,30.805843601498726,144.24611274556327,4,-1,4.123105625617661,-3.8304420916510535,0.9290186668640669,True,inward,left_middle,0.6351490616798401
390,405,230,150,-5.0,18.0,18.681541692269406,105.52411099675426,0,8,8.0,7.708143277039524,0.9635179096299405,True,outward,left_middle,0.718059778213501
390,405,210,160,-25.0,28.0,37.53664875824692,131.76029970389789,4,-3,5.0,-4.901876062113153,0.9803752124226307,True,inward,left_middle,0.6875818371772766
390,405,240,170,5.0,38.0,38.3275357934736,82.50414236027014,0,-3,3.0,-2.9743628866276315,0.9914542955425438,True,inward,right_middle,0.6264888644218445
390,405,230,180,-5.0,48.0,48.25971404805462,95.9468630539735,-2,-3,3.605551275463989,-2.776643058153421,0.7701022246025615,True,inward,left_lower,0.7843283414840698
390,405,240,180,5.0,48.0,48.25971404805462,84.05313694602651,0,-4,4.0,-3.978473635563111,0.9946184088907778,True,inward,right_lower,0.5900413393974304
390,405,240,200,5.0,68.0,68.18357573492314,85.79464299829141,4,6,7.211102550927978,6.277171523886235,0.8704870690097788,True,outward,right_lower,0.5672464370727539
390,405,250,210,15.0,78.0,79.42921376924235,79.11447294534128,2,4,4.47213595499958,4.305720575222838,0.9627883898317763,True,outward,right_lower,0.651827335357666
405,420,250,120,15.0,-12.0,19.209372712298546,-38.65980825409009,7,-4,8.06225774829855,7.96486185631891,0.9879195263882262,True,outward,right_middle,0.6166417598724365
405,420,290,130,55.0,-2.0,55.036351623268054,-2.0825652797308845,-5,0,5.0,-4.996697489732161,0.9993394979464322,True,inward,right_middle,0.5552043914794922
420,435,250,60,15.0,-72.0,73.54590403278758,-78.23171106797936,-4,7,8.06225774829855,-7.66867995461124,0.9511826828197883,True,inward,right_upper,0.6965795159339905
420,435,410,60,175.0,-72.0,189.2326610286924,-22.363666015473477,-7,5,8.602325267042627,-8.375932523401309,0.973682378122962,True,inward,right_upper,0.5691983103752136
420,435,100,70,-135.0,-62.0,148.5563866011825,-155.332608771966,-6,0,6.0,5.452475107479172,0.9087458512465286,True,outward,left_upper,0.6203442811965942
420,435,240,80,5.0,-52.0,52.23983154643591,-84.50767544287257,7,-8,10.63014581273465,8.633259079312053,0.812148697807101,True,outward,right_upper,0.660053014755249
420,435,250,80,15.0,-52.0,54.120236510939236,-73.90918365114783,0,-3,3.0,2.8824707735426833,0.9608235911808944,True,outward,right_upper,0.6808849573135376
420,435,240,90,5.0,-42.0,42.2965719651132,-83.21102542556122,7,-8,10.63014581273465,8.771396422055338,0.8251435659092675,True,outward,right_middle,0.667760968208313
