video_number,r_local_cm,r_global_cm,tau_sec,autocorr,min_lag_sec,max_lag_sec,persistence_threshold
4,90.00000000,90.00000000,1.06773333,0.0106976057,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.10110000,0.0144241014,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.13446667,0.0117174600,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.16783333,0.0018939767,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.20120000,-0.0185241935,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.23456667,-0.0177076704,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.26793333,-0.0309761385,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.30130000,-0.0351718676,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.33466667,0.0078724889,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.36803333,0.0111250903,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.40140000,0.0188286912,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.43476667,0.0090257800,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.46813333,0.0186386409,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.50150000,0.0226409336,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.53486667,0.0252072145,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.56823333,0.0559317168,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.60160000,0.0553802874,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.63496667,0.0603842489,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.66833333,0.0384193259,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.70170000,0.0402269889,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.73506667,0.0370597110,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.76843333,0.0185614717,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.80180000,0.0142861839,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.83516667,-0.0035222533,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.86853333,-0.0120075153,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.90190000,-0.0672709333,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.93526667,-0.0570471542,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,1.96863333,-0.0615441360,0.10010000,2.00200000,0.10000000
4,90.00000000,90.00000000,2.00200000,-0.0742744586,0.10010000,2.00200000,0.10000000
